2025-08-04 17:22:00,094 - RobotController - INFO - 日志文件创建: /Users/guolijing/guolijing/code/armless/dobot_new_demo/TCP-IP-Python-V4/music_dance_demo/logs/robot_controller_20250804_172200.log
2025-08-04 17:22:05,814 - RobotController - INFO - 正在连接到机器人 192.168.1.198...
2025-08-04 17:22:05,820 - RobotController - INFO - Dashboard连接成功 (端口 29999)
2025-08-04 17:22:05,824 - RobotController - INFO - Feed连接成功 (端口 30004)
2025-08-04 17:22:13,854 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,179.99971389770508,0.000286102294921875,0.0)
2025-08-04 17:22:13,899 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,172.27648973464966,7.723510265350342,0.0)
2025-08-04 17:22:13,942 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,164.021258354187,15.978741645812988,0.0)
2025-08-04 17:22:13,997 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,155.76438188552856,24.235618114471436,0.0)
2025-08-04 17:22:14,050 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,154.98355865478516,25.016441345214847,0.0)
2025-08-04 17:22:14,115 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,171.50160312652588,8.498396873474125,0.0)
2025-08-04 17:22:14,169 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,187.34187126159668,-7.341871261596673,0.0)
2025-08-04 17:22:14,223 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,203.541841506958,-23.541841506958,0.0)
2025-08-04 17:22:14,278 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,199.9413299560547,-19.941329956054695,0.0)
2025-08-04 17:22:14,332 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,183.42986583709717,-3.429865837097168,0.0)
2025-08-04 17:22:14,388 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,166.91675662994385,13.083243370056152,0.0)
2025-08-04 17:22:14,442 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,150.40085792541504,29.599142074584968,0.0)
2025-08-04 17:22:14,497 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,166.10967636108398,13.890323638916016,0.0)
2025-08-04 17:22:14,552 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,182.62142658233643,-2.6214265823364187,0.0)
2025-08-04 17:22:14,606 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,199.13339138031006,-19.13339138031005,0.0)
2025-08-04 17:22:14,660 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,207.17807292938232,-27.17807292938233,0.0)
2025-08-04 17:22:14,714 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,198.9610719680786,-18.96107196807862,0.0)
2025-08-04 17:22:14,764 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,190.70237159729004,-10.702371597290043,0.0)
2025-08-04 17:22:14,818 - RobotController - DEBUG - 执行移动命令: MovL(-300.0,0.0,300.0,182.77243852615356,-2.7724385261535645,0.0)
2025-08-04 17:22:36,218 - RobotController - DEBUG - 执行移动命令: MovL(-300.0001306694426,0.0006569196493693939,200.0,180.0,0.0,0.0)
2025-08-04 17:22:36,270 - RobotController - DEBUG - 执行移动命令: MovL(-303.1725959918525,15.949717122400275,200.0,180.0,0.0,0.0)
2025-08-04 17:22:36,332 - RobotController - DEBUG - 执行移动命令: MovL(-311.55019320015646,30.724140806488407,200.0,180.0,0.0,0.0)
